Date,DIS,daily_return,ewma_short,ewma_long,crossover_long,crossover_short,crossover_signal,short_vol,long_vol,vol_trend_long,vol_trend_short,vol_trend_signal,bollinger_mid_band,bollinger_std,bollinger_upper_band,bollinger_lower_band,bollinger_long,bollinger_short,bollinger_signal
2008-11-06,19.351608276367188,-0.058605164552696154,21.914804595219135,24.76198540317744,0.0,-1.0,-1.0,0.056913310051802876,0.042415209531800294,0.0,-1.0,-1.0,20.67254066467285,1.2289310464953667,21.901471711168217,19.443609618177486,1.0,0.0,1.0
2008-11-07,19.818218231201172,0.024112205464794645,21.774342771834824,24.675646289702758,0.0,-1.0,-1.0,0.05553582437695761,0.04220308534610633,0.0,-1.0,-1.0,20.686114501953124,1.217285955924203,21.90340045787733,19.46882854602892,0.0,0.0,0.0
2008-11-10,18.73229217529297,-0.054794333337118806,21.570544916009123,24.57223246927346,0.0,-1.0,-1.0,0.05513196418182722,0.042375209817016805,0.0,-1.0,-1.0,20.489289855957033,1.1979270922515945,21.687216948208626,19.29136276370544,1.0,0.0,1.0
2008-11-11,18.477771759033203,-0.013587254238723978,21.3633544794266,24.466573227018937,0.0,-1.0,-1.0,0.05327127443977667,0.04202266767448574,0.0,-1.0,-1.0,20.32385492324829,1.2371808012700318,21.561035724518323,19.08667412197826,1.0,0.0,1.0
2008-11-12,17.1033935546875,-0.07438008339256663,21.07797910943371,24.339372352895023,0.0,-1.0,-1.0,0.054117700521835156,0.04265209189341152,0.0,-1.0,-1.0,20.18768949508667,1.4296687213552546,21.617358216441925,18.758020773731413,1.0,0.0,1.0
2008-11-13,18.36748695373535,0.0739089231038248,20.89640706568936,24.236567092541197,0.0,-1.0,-1.0,0.056750296383866555,0.04354301655710276,0.0,-1.0,-1.0,20.07655143737793,1.4821597133374018,21.558711150715332,18.594391724040527,1.0,0.0,1.0
2008-11-14,17.8839054107666,-0.02632812775023674,20.694608186702144,24.12758254897067,0.0,-1.0,-1.0,0.055034494407503694,0.04326239862665912,0.0,-1.0,-1.0,19.920873165130615,1.5426232004867142,21.46349636561733,18.3782499646439,1.0,0.0,1.0
2008-11-17,16.74707794189453,-0.06356707009799267,20.430179738034912,24.001392198141716,0.0,-1.0,-1.0,0.05498221372440279,0.04357115238277814,0.0,-1.0,-1.0,19.631999015808105,1.5700965626138839,21.20209557842199,18.06190245319422,1.0,0.0,1.0
2008-11-18,17.53607177734375,0.04711232838270063,20.236319259537648,23.89121641874715,0.0,-1.0,-1.0,0.05520324692291183,0.04373936550732387,0.0,-1.0,-1.0,19.43517436981201,1.5739539757608538,21.009128345572865,17.861220394051156,1.0,0.0,1.0
2008-11-19,16.916751861572266,-0.03531691268346848,20.013963475423854,23.772752115890423,0.0,-1.0,-1.0,0.05376956708687939,0.04354620278409078,0.0,-1.0,-1.0,19.303250980377197,1.6709476776195915,20.974198657996787,17.632303302757606,1.0,0.0,1.0
2008-11-20,15.890210151672363,-0.06068196296191897,19.737745131568122,23.63929321390619,0.0,-1.0,-1.0,0.053518216193760584,0.0437682323173703,0.0,-1.0,-1.0,19.105153703689574,1.829753468986083,20.934907172675658,17.27540023470349,1.0,0.0,1.0
2008-11-21,17.9178409576416,0.127602516682628,19.615845685237385,23.54272910292834,0.0,-1.0,-1.0,0.0629152572572349,0.04672707778853876,0.0,-1.0,-1.0,19.041949129104616,1.8486962348217808,20.890645363926396,17.193252894282836,0.0,0.0,0.0
2008-11-24,18.83409309387207,0.051136302548756785,19.56348366924815,23.463505257881664,0.0,-1.0,-1.0,0.06236400271766201,0.04687541806892468,0.0,-1.0,-1.0,19.077157163619994,1.8370817119905036,20.914238875610497,17.24007545162949,0.0,0.0,0.0
2008-11-25,18.68987464904785,-0.007657307633843091,19.504969860140154,23.383432720195714,0.0,-1.0,-1.0,0.06026900950236001,0.04648322131664512,0.0,-1.0,-1.0,18.99740958213806,1.8163996290179243,20.813809211155984,17.18100995312014,0.0,0.0,0.0
2008-11-26,19.088611602783203,0.02133438352170347,19.477082778951818,23.311607650213173,0.0,-1.0,-1.0,0.05848521107983594,0.04619931312383983,0.0,-1.0,-1.0,18.935053491592406,1.7892410346807428,20.724294526273148,17.145812456911663,0.0,0.0,0.0
2008-11-28,19.105571746826172,0.0008884954231294095,19.45219978854777,23.241474730285777,0.0,-1.0,-1.0,0.05649264858920754,0.0458137119801053,0.0,-1.0,-1.0,18.81585536003113,1.6865696438606206,20.50242500389175,17.129285716170507,0.0,0.0,0.0
2008-12-01,17.24761962890625,-0.0972466117497146,19.304543459633162,23.141820784692893,0.0,-1.0,-1.0,0.05999702231408311,0.047028265853233685,0.0,-1.0,-1.0,18.579156637191772,1.5451581767027196,20.124314813894493,17.03399846048905,0.0,0.0,0.0
2008-12-02,18.20629119873047,0.0555828334837305,19.230986476877753,23.059996491646555,0.0,-1.0,-1.0,0.06001984949484806,0.0472627997727331,0.0,-1.0,-1.0,18.427296018600465,1.4131304021081332,19.8404264207086,17.01416561649233,0.0,0.0,0.0
2008-12-03,18.61351776123047,0.0223673541225351,19.189631033567405,22.986486649597797,0.0,-1.0,-1.0,0.05829701197076893,0.04698400563352494,0.0,-1.0,-1.0,18.254226160049438,1.1255946829007253,19.379820842950163,17.128631477148712,0.0,0.0,0.0
2008-12-04,18.48625946044922,-0.0068368753512199065,19.142522592935563,22.912293363555367,0.0,-1.0,-1.0,0.056337254562356054,0.04659686779416483,0.0,-1.0,-1.0,18.15072340965271,0.9897441694871996,19.14046757913991,17.16097924016551,0.0,0.0,0.0
2008-12-05,19.31767463684082,0.04497476507729359,19.154253337422634,22.853191164665475,0.0,-1.0,-1.0,0.05563552408481825,0.04661388459843578,0.0,-1.0,-1.0,18.149026727676393,0.9876039593134815,19.136630686989875,17.16142276836291,0.0,-1.0,-1.0
2008-12-08,21.141695022583008,0.09442235776471719,19.287360506656018,22.825126055534348,0.0,-1.0,-1.0,0.05860611930573071,0.047841473277721626,0.0,-1.0,-1.0,18.215200567245482,1.138192328017853,19.353392895263333,17.07700823922763,0.0,-1.0,-1.0
2008-12-09,19.962444305419922,-0.05577843762779855,19.33257333205892,22.778306974940968,0.0,-1.0,-1.0,0.05893714446459754,0.04796769830581765,0.0,-1.0,-1.0,18.27670817375183,1.1992095416725042,19.475917715424337,17.077498632079326,0.0,-1.0,-1.0
2008-12-10,20.106672286987305,0.007224966009208744,19.384417219506545,22.734725239192493,0.0,-1.0,-1.0,0.056933985241313365,0.04758651309781816,0.0,-1.0,-1.0,18.358153200149538,1.2669823912670413,19.62513559141658,17.091170808882495,0.0,-1.0,-1.0
2008-12-11,19.650285720825195,-0.022698264518762556,19.40222317463655,22.68453726897733,0.0,-1.0,-1.0,0.05542978160842732,0.04727534693332564,0.0,-1.0,-1.0,18.485497808456422,1.2622139053359511,19.747711713792373,17.22328390312047,0.0,0.0,0.0
2008-12-12,19.46945571899414,-0.009202410814791007,19.40672589963668,22.6323542463028,0.0,-1.0,-1.0,0.05362745579526363,0.04689904540967552,0.0,-1.0,-1.0,18.54059624671936,1.2807075504033474,19.82130379712271,17.25988869631601,0.0,0.0,0.0
2008-12-15,19.60723304748535,0.0070765886052375215,19.42015427255305,22.583375068519643,0.0,-1.0,-1.0,0.05181710616109262,0.046530315164740314,0.0,-1.0,-1.0,18.626762628555298,1.2921219403734143,19.91888456892871,17.334640688181885,0.0,0.0,0.0
2008-12-16,20.476947784423828,0.04435683172797389,19.49092953472959,22.549352747740645,0.0,-1.0,-1.0,0.05118420146945928,0.046517610473194186,0.0,-1.0,-1.0,18.813256120681764,1.275608775297663,20.088864895979427,17.5376473453841,0.0,-1.0,-1.0
2008-12-17,20.304725646972656,-0.00841053751097498,19.545430591099002,22.513184507641256,0.0,-1.0,-1.0,0.04955977360414008,0.04615031397665956,0.0,-1.0,-1.0,18.95168881416321,1.279933931132216,20.231622745295425,17.671754883030992,0.0,-1.0,-1.0
2008-12-18,19.658899307250977,-0.031806701107432556,19.5530297153876,22.46730033572754,0.0,-1.0,-1.0,0.04873954972288718,0.04594244466350263,0.0,-1.0,-1.0,19.088796186447144,1.1944960651392325,20.283292251586378,17.89430012130791,0.0,0.0,0.0
2008-12-19,19.3144588470459,-0.01752084157010947,19.537052428156702,22.416733431384877,0.0,-1.0,-1.0,0.0473345356070022,0.04561666800438136,0.0,-1.0,-1.0,19.26000862121582,0.9274552961612375,20.18746391737706,18.332553325054583,0.0,0.0,0.0
2008-12-22,18.883909225463867,-0.0222915705271175,19.493311057612015,22.360200566171255,0.0,-1.0,-1.0,0.046087812661172164,0.04532356872851355,0.0,-1.0,-1.0,19.308312034606935,0.8776963125618624,20.186008347168798,18.430615722045072,0.0,0.0,0.0
2008-12-23,18.815021514892578,-0.003647958150444719,19.447885784063047,22.30359649975258,0.0,-1.0,-1.0,0.04452275190934983,0.0449599144413748,1.0,0.0,1.0,19.30735845565796,0.8782488339225856,20.185607289580545,18.42910962173537,0.0,0.0,0.0
2008-12-24,18.93557357788086,0.0064072242964410275,19.4135761811909,22.24993899822011,0.0,-1.0,-1.0,0.04304976246430864,0.04461232841399429,1.0,0.0,1.0,19.319643402099608,0.8708440738180943,20.190487475917703,18.448799328281513,0.0,0.0,0.0
2008-12-26,19.099184036254883,0.008640375096170327,19.392521371068863,22.199851288881124,0.0,-1.0,-1.0,0.04165116649475144,0.04427552423574261,1.0,0.0,1.0,19.320172023773193,0.8706996481370478,20.19087167191024,18.449472375636145,0.0,0.0,0.0
2008-12-29,18.487802505493164,-0.032010871752487846,19.331932615341774,22.140966074620707,0.0,-1.0,-1.0,0.04104436866806109,0.04408579091583525,1.0,0.0,1.0,19.289283561706544,0.8894688971921663,20.17875245889871,18.399814664514377,0.0,0.0,0.0
2008-12-30,19.35751724243164,0.047042623734219635,19.333646005655353,22.096903840750915,0.0,-1.0,-1.0,0.04157981513377386,0.044169428006197886,1.0,0.0,1.0,19.394778442382812,0.7485292346040816,20.143307676986893,18.64624920777873,0.0,0.0,0.0
2008-12-31,19.538341522216797,0.009341295039055453,19.347354332597444,22.056484955375428,0.0,-1.0,-1.0,0.04021833097378631,0.043839383251507415,1.0,0.0,1.0,19.46138095855713,0.6945280416617107,20.15590900021884,18.766852916895417,0.0,0.0,0.0
2009-01-02,20.597496032714844,0.05420902840160191,19.431075320749645,22.03348327757974,0.0,-1.0,-1.0,0.04108645209140946,0.04404301082436024,1.0,0.0,1.0,19.56057987213135,0.7085972719949822,20.26917714412633,18.851982600136367,0.0,-1.0,-1.0
2009-01-05,20.2358341217041,-0.01755853771916338,19.484969254896335,22.005198972269792,0.0,-1.0,-1.0,0.040105380826689824,0.04374686518077368,1.0,0.0,1.0,19.64805860519409,0.676245251507401,20.32430385670149,18.97181335368669,0.0,0.0,0.0
2009-01-06,20.933319091796875,0.03446781417054012,19.581963672491764,21.988367062752012,0.0,-1.0,-1.0,0.03952543329303805,0.043623000935154324,1.0,0.0,1.0,19.728840827941895,0.7291332549200537,20.45797408286195,18.99970757302184,0.0,-1.0,-1.0
2009-01-07,19.960283279418945,-0.04648263412557607,19.60729927790408,21.956581256250775,0.0,-1.0,-1.0,0.04042135847892754,0.043663459208232655,1.0,0.0,1.0,19.66977024078369,0.6524727343713436,20.322242975155035,19.017297506412348,0.0,0.0,0.0
2009-01-08,19.719175338745117,-0.012079384711059404,19.614791468733497,21.921581473322796,0.0,-1.0,-1.0,0.03921318504987289,0.043342444292465185,1.0,0.0,1.0,19.65760679244995,0.6489877331964098,20.30659452564636,19.00861905925354,0.0,0.0,0.0
2009-01-09,19.21112632751465,-0.025764211864997777,19.587758596588948,21.8792611536139,0.0,-1.0,-1.0,0.038495811061344525,0.04311207872411855,1.0,0.0,1.0,19.61282949447632,0.6472655575515248,20.260095052027843,18.965563936924795,0.0,0.0,0.0
2009-01-12,18.82362937927246,-0.020170444024783962,19.5365860445639,21.831639269378176,0.0,-1.0,-1.0,0.037517664401227044,0.04283763161755878,1.0,0.0,1.0,19.57149667739868,0.6707171007468621,20.242213778145544,18.900779576651818,1.0,0.0,1.0
2009-01-13,18.255308151245117,-0.03019190489657364,19.45078096943097,21.776003436219657,0.0,-1.0,-1.0,0.03694883896174233,0.04264949867369975,1.0,0.0,1.0,19.51078929901123,0.7325370232721443,20.243326322283373,18.778252275739085,1.0,0.0,1.0
2009-01-14,17.910865783691406,-0.01886806646592909,19.347655518863654,21.71598213377106,0.0,-1.0,-1.0,0.03589629921479715,0.04236722386411748,1.0,0.0,1.0,19.425970935821532,0.814415194848228,20.24038613066976,18.611555740973305,1.0,0.0,1.0
2009-01-15,18.393083572387695,0.02692319815915134,19.2837295707675,21.664471943359587,0.0,-1.0,-1.0,0.03559934826255464,0.04219446395339387,1.0,0.0,1.0,19.321777725219725,0.80613925755734,20.127916982777066,18.515638467662384,1.0,0.0,1.0
2009-01-16,18.479190826416016,0.004681501809603361,19.22985113673951,21.61518052681667,0.0,-1.0,-1.0,0.034437344401292376,0.04187427993670682,1.0,0.0,1.0,19.230500984191895,0.7922149743143846,20.02271595850628,18.438286009877512,0.0,0.0,0.0
2009-01-20,17.428646087646484,-0.056850148290463975,19.10922798240968,21.550505398915703,0.0,-1.0,-1.0,0.03605634237440766,0.04210335340726904,1.0,0.0,1.0,19.11898832321167,0.8807574855548723,19.999745808766544,18.238230837656797,1.0,0.0,1.0
2009-01-21,18.281139373779297,0.04891333967341649,19.05377257603121,21.500083789322495,0.0,-1.0,-1.0,0.037509462192842215,0.04226279466631743,1.0,0.0,1.0,19.06732234954834,0.8988102047339313,19.96613255428227,18.16851214481441,0.0,0.0,0.0
2009-01-22,18.057254791259766,-0.012246752127531457,18.987037874631127,21.447074694844616,0.0,-1.0,-1.0,0.03632244983553837,0.04195504657198628,1.0,0.0,1.0,19.025989627838136,0.9262761927281539,19.95226582056629,18.099713435109983,1.0,0.0,1.0
2009-01-23,17.747257232666016,-0.017167479895327076,18.90401244487197,21.390201443924415,0.0,-1.0,-1.0,0.03527405000806441,0.04167249310632023,1.0,0.0,1.0,18.972601413726807,0.9688682242902413,19.941469638017047,18.003733189436566,1.0,0.0,1.0
2009-01-26,17.96253204345703,0.012130032712591499,18.840963589765547,21.337596039021932,0.0,-1.0,-1.0,0.03431258501834374,0.04138940538200005,1.0,0.0,1.0,18.923949337005617,0.9949063871723712,19.918855724177988,17.929042949833246,0.0,0.0,0.0
2009-01-27,18.298362731933594,0.018696177558045868,18.804626841468245,21.291025652459,0.0,-1.0,-1.0,0.03358907042408717,0.041150574506129335,1.0,0.0,1.0,18.88390827178955,1.0035600138885312,19.887468285678082,17.88034825790102,0.0,0.0,0.0
2009-01-28,19.1852970123291,0.04847069070544019,18.83011944065715,21.258809544840208,0.0,-1.0,-1.0,0.03482783483255252,0.04130112849279529,1.0,0.0,1.0,18.91878299713135,1.0011869743228334,19.919969971454183,17.917596022808514,0.0,0.0,0.0
2009-01-29,18.298362731933594,-0.046229895728251424,18.794508950158406,21.213586155505627,0.0,-1.0,-1.0,0.03581251368062155,0.04136074251271233,1.0,0.0,1.0,18.865825271606447,1.0047643071920136,19.87058957879846,17.861060964414435,0.0,0.0,0.0
2009-01-30,17.807533264160156,-0.02682368225856957,18.728413561789612,21.16163412066565,0.0,-1.0,-1.0,0.035201693882155834,0.04115994419424206,1.0,0.0,1.0,18.779284858703612,1.0182387774851787,19.797523636188792,17.76104608121843,0.0,0.0,0.0
2009-02-02,17.394207000732422,-0.023210753409603546,18.63906500912209,21.104255336360065,0.0,-1.0,-1.0,0.03439252127596909,0.040927412879862186,1.0,0.0,1.0,18.619120407104493,0.9678758543634964,19.586996261467988,17.651244552740998,1.0,0.0,1.0
2009-02-03,17.75586700439453,0.020791979976257702,18.57991942961986,21.053333105406676,0.0,-1.0,-1.0,0.03382737418507582,0.04071446461834909,1.0,0.0,1.0,18.495122051239015,0.906782080154772,19.40190413139379,17.588339971084242,0.0,0.0,0.0
2009-02-04,16.36088752746582,-0.07856442473822633,18.43131644362131,20.982073138761503,0.0,-1.0,-1.0,0.037963595270120915,0.04148193331419975,1.0,0.0,1.0,18.26650047302246,0.8331176940379201,19.09961816706038,17.43338277898454,1.0,0.0,1.0
2009-02-05,16.11117172241211,-0.015262974250907946,18.275942260480097,20.908207923787344,0.0,-1.0,-1.0,0.03672111241536669,0.04119230770778212,1.0,0.0,1.0,18.07404489517212,0.8652159933952352,18.939260888567354,17.208828901776883,1.0,0.0,1.0
2009-02-06,16.748382568359375,0.03955086923074913,18.173645523717553,20.845213905669464,0.0,-1.0,-1.0,0.03749197588563436,0.041216656132762236,1.0,0.0,1.0,17.925505256652833,0.8218407302942842,18.747345986947117,17.10366452635855,1.0,0.0,1.0
2009-02-09,16.73977279663086,-0.0005140658623824512,18.07762280146423,20.7831288887462,0.0,-1.0,-1.0,0.036232761866109166,0.0409042985398936,1.0,0.0,1.0,17.801937580108643,0.8039632764792395,18.605900856587883,16.9979743036294,1.0,0.0,1.0
2009-02-10,16.154226303100586,-0.03497935728543,17.94881799700451,20.713222509638783,0.0,-1.0,-1.0,0.03583676218081409,0.04078572859050595,1.0,0.0,1.0,17.668467426300047,0.845906388044785,18.514373814344832,16.822561038255262,1.0,0.0,1.0
2009-02-11,15.930336952209473,-0.01385949080384874,17.813645679401926,20.641086947110526,0.0,-1.0,-1.0,0.03466364885191295,0.04049760434117941,1.0,0.0,1.0,17.552218866348266,0.9177213108694667,18.469940177217733,16.6344975554788,1.0,0.0,1.0
2009-02-12,16.214502334594727,0.01783800199818386,17.70655533055262,20.574412779561545,0.0,-1.0,-1.0,0.03408330879752573,0.04027458103077805,1.0,0.0,1.0,17.46740069389343,0.9602360220961813,18.427636715989614,16.50716467179725,1.0,0.0,1.0
2009-02-13,15.947558403015137,-0.01646328244130235,17.588760052248066,20.504812232920568,0.0,-1.0,-1.0,0.03303978295711165,0.04000377635614557,1.0,0.0,1.0,17.345124435424804,0.9913577418553394,18.336482177280143,16.353766693569465,1.0,0.0,1.0
2009-02-17,15.36201286315918,-0.03671693967555878,17.43964084471838,20.42754900681724,0.0,-1.0,-1.0,0.03284186384493086,0.03991175677770198,1.0,0.0,1.0,17.189265537261964,1.047146455361353,18.236411992623317,16.14211908190061,1.0,0.0,1.0
2009-02-18,15.181181907653809,-0.011771306085743172,17.288398029020644,20.34882871787706,0.0,-1.0,-1.0,0.03173547740511238,0.03962292963532397,1.0,0.0,1.0,17.07689232826233,1.1368548565906542,18.213747184852984,15.940037471671674,1.0,0.0,1.0
2009-02-19,15.23284912109375,0.0034033722640456343,17.15074357796199,20.272159729758915,0.0,-1.0,-1.0,0.030804341882634697,0.039334537203597475,1.0,0.0,1.0,16.92447781562805,1.1707402306179189,18.09521804624597,15.753737585010132,1.0,0.0,1.0
2009-02-20,15.095071792602539,-0.00904475107683056,17.013080930952203,20.19466941278859,0.0,-1.0,-1.0,0.02975691491952624,0.03904401152092692,1.0,0.0,1.0,16.77636866569519,1.2067101291232112,17.983078794818404,15.56965853657198,1.0,0.0,1.0
2009-02-23,14.61285400390625,-0.031945378950274606,16.852344415973526,20.111221352289025,0.0,-1.0,-1.0,0.029391501745664347,0.038901783970051375,1.0,0.0,1.0,16.619648504257203,1.275555282202114,17.895203786459316,15.34409322205509,1.0,0.0,1.0
2009-02-24,15.430899620056152,0.05598123514620923,16.75715423510056,20.041333265311582,0.0,-1.0,-1.0,0.032908373005631555,0.03930054982262851,1.0,0.0,1.0,16.49306688308716,1.2608083007715656,17.753875183858725,15.232258582315595,0.0,0.0,0.0
2009-02-25,14.948685646057129,-0.031249893776268967,16.636046177116,19.965376685711664,0.0,-1.0,-1.0,0.032478647537404974,0.039153473232583995,1.0,0.0,1.0,16.325583028793336,1.2304923560797043,17.55607538487304,15.095090672713631,1.0,0.0,1.0
2009-02-26,14.518135070800781,-0.028801901749128667,16.49421564918147,19.884224489347975,0.0,-1.0,-1.0,0.031867488177113684,0.038979467330727574,1.0,0.0,1.0,16.09222493171692,1.0946737402157267,17.186898671932646,14.997551191501193,1.0,0.0,1.0
2009-02-27,14.44063663482666,-0.005338043460553554,16.356693283014344,19.803218308182945,0.0,-1.0,-1.0,0.03079105321742687,0.03868829437594993,1.0,0.0,1.0,15.899338626861573,1.0230115173942598,16.922350144255834,14.876327109467313,1.0,0.0,1.0
2009-03-02,13.820642471313477,-0.04293399101379891,16.18686117474733,19.71429047375485,0.0,-1.0,-1.0,0.03103573782584836,0.03868721716460185,1.0,0.0,1.0,15.699994087219238,1.0200491410576316,16.72004322827687,14.679944946161607,1.0,0.0,1.0
2009-03-03,14.08758544921875,0.01931480236605121,16.046278672084114,19.630744136380464,0.0,-1.0,-1.0,0.030918027459103912,0.03850954576426976,1.0,0.0,1.0,15.534663009643555,0.9987445189524273,16.533407528595983,14.535918490691127,1.0,0.0,1.0
2009-03-04,14.587020874023438,0.03545216649119842,15.948556356380879,19.555934878292355,0.0,-1.0,-1.0,0.031882866154594076,0.03852711647528366,1.0,0.0,1.0,15.376220703125,0.8710103271373787,16.24723103026238,14.505210375987621,0.0,0.0,0.0
2009-03-05,13.768978118896484,-0.05608017992102299,15.802596262351685,19.47019317217954,0.0,-1.0,-1.0,0.03337844618177016,0.038762788248873366,1.0,0.0,1.0,15.246625232696534,0.9087956478105303,16.155420880507066,14.337829584886004,1.0,0.0,1.0
2009-03-06,13.63120174407959,-0.01000628903809575,15.657184225821167,19.3837711643672,0.0,-1.0,-1.0,0.0322427369461898,0.038480207806211364,1.0,0.0,1.0,15.122626733779907,0.9527500616672523,16.07537679544716,14.169876672112654,1.0,0.0,1.0
2009-03-09,13.424537658691406,-0.015161105327924806,15.507670332630695,19.295660538890495,0.0,-1.0,-1.0,0.03118448347705441,0.038215622040000494,1.0,0.0,1.0,14.956434488296509,0.9440937772394141,15.900528265535923,14.012340711057094,1.0,0.0,1.0
2009-03-10,14.302863121032715,0.06542686866930247,15.426987881268618,19.22191430899618,0.0,-1.0,-1.0,0.03562893647756938,0.03887400940923656,1.0,0.0,1.0,14.834589004516602,0.8548586129944323,15.689447617511034,13.97973039152217,0.0,0.0,0.0
2009-03-11,14.285638809204102,-0.0012042562165951454,15.350555045215314,19.149076010796694,0.0,-1.0,-1.0,0.034424632155915805,0.03858709152071027,1.0,0.0,1.0,14.741159629821777,0.8036169705579755,15.544776600379752,13.937542659263801,0.0,0.0,0.0
2009-03-12,15.00896167755127,0.05063286829575575,15.327679530485877,19.088045967276027,0.0,-1.0,-1.0,0.03605441250461091,0.038861973049177746,1.0,0.0,1.0,14.695090866088867,0.7569096826068531,15.45200054869572,13.938181183482014,0.0,0.0,0.0
2009-03-13,14.750630378723145,-0.017211803479684318,15.289036229684587,19.024169682655387,0.0,-1.0,-1.0,0.03508550624186669,0.038613146391063245,1.0,0.0,1.0,14.621897268295289,0.6677795277726604,15.28967679606795,13.954117740522628,0.0,0.0,0.0
2009-03-16,14.8195219039917,0.004670412280679548,15.257594225418105,18.96230800104761,0.0,-1.0,-1.0,0.03392787301571788,0.03833938168921028,1.0,0.0,1.0,14.565495443344116,0.5934162997736615,15.158911743117777,13.972079143570454,0.0,0.0,0.0
2009-03-17,15.344792366027832,0.035444494460691756,15.263433630006881,18.909134882579075,0.0,-1.0,-1.0,0.03407093068636546,0.038339021585189356,1.0,0.0,1.0,14.564634418487548,0.5922110247229004,15.156845443210448,13.972423393764648,0.0,-1.0,-1.0
2009-03-18,15.594510078430176,0.01627377591339707,15.285604850474533,18.860459235461892,0.0,-1.0,-1.0,0.03313086675215315,0.038123366859316554,1.0,0.0,1.0,14.585300827026368,0.6213540019044483,15.206654828930816,13.96394682512192,0.0,-1.0,-1.0
2009-03-19,15.241456985473633,-0.0226395757982083,15.282648397394706,18.80736250371255,0.0,-1.0,-1.0,0.03262414577116673,0.03792290425198544,1.0,0.0,1.0,14.58573122024536,0.6218289460311932,15.207560166276554,13.963902274214167,0.0,-1.0,-1.0
2009-03-20,15.026185035705566,-0.014124105718583135,15.265473799023246,18.751936518741356,0.0,-1.0,-1.0,0.031734995107410645,0.03766988417969387,1.0,0.0,1.0,14.582286882400513,0.6190437447328084,15.201330627133322,13.963243137667705,0.0,0.0,0.0
2009-03-23,16.2919979095459,0.08424046894354609,15.334217101070516,18.715909875332766,0.0,-1.0,-1.0,0.03745804731285358,0.038833413361655765,1.0,0.0,1.0,14.666244077682496,0.7277322105293451,15.39397628821184,13.938511867153151,0.0,-1.0,-1.0
2009-03-24,15.74950885772705,-0.03329788371142561,15.362027967753532,18.67250402887241,0.0,-1.0,-1.0,0.037490231112716654,0.03873956041290261,1.0,0.0,1.0,14.68217453956604,0.7485416743832948,15.430716213949335,13.933632865182744,0.0,-1.0,-1.0
2009-03-25,15.95617389678955,0.013121998973390614,15.401816170042816,18.63279170232284,0.0,-1.0,-1.0,0.03631001400742638,0.038497359357718586,1.0,0.0,1.0,14.732548952102661,0.7995812289151911,15.532130181017852,13.93296772318747,0.0,-1.0,-1.0
2009-03-26,16.412553787231445,0.028602088031499884,15.46950228719461,18.600359817082968,0.0,-1.0,-1.0,0.03565426591744545,0.038387965100529955,1.0,0.0,1.0,14.827269887924194,0.880916822375537,15.708186710299731,13.946353065548657,0.0,-1.0,-1.0
2009-03-27,16.00783348083496,-0.024659191472770514,15.505552737958736,18.562521556776066,0.0,-1.0,-1.0,0.03526159976619533,0.03821121006925278,1.0,0.0,1.0,14.905629730224609,0.9138039159048795,15.819433646129488,13.99182581431973,0.0,-1.0,-1.0
2009-03-30,15.370627403259277,-0.03980589118062505,15.496517186978867,18.515973978650337,0.0,-1.0,-1.0,0.035766712001826066,0.03821002494307432,1.0,0.0,1.0,14.983128976821899,0.8821211623785017,15.8652501392004,14.101007814443397,0.0,0.0,0.0
2009-03-31,15.637564659118652,0.017366711771490406,15.505962719066611,18.47403218264663,0.0,-1.0,-1.0,0.034822523013756955,0.03800251021413218,1.0,0.0,1.0,15.060627937316895,0.8672637925676977,15.927891729884593,14.193364144749196,0.0,0.0,0.0
2009-04-01,16.180057525634766,0.034691646579364965,15.551104853208502,18.44063313306989,0.0,-1.0,-1.0,0.03468798805475458,0.03797900569355114,1.0,0.0,1.0,15.140279769897461,0.8942127939440264,16.034492563841486,14.246066975953434,0.0,-1.0,-1.0
2009-04-02,17.402814865112305,0.07557187837807566,15.67510838841681,18.425535011985332,0.0,-1.0,-1.0,0.038182584168414156,0.038816457647376956,1.0,0.0,1.0,15.321971607208251,0.9671192235963878,16.28909083080464,14.354852383611863,0.0,-1.0,-1.0
2009-04-03,17.221988677978516,-0.010390628673312752,15.778698376860763,18.408039546222746,0.0,-1.0,-1.0,0.03719124873628272,0.03855269919377564,1.0,0.0,1.0,15.501510953903198,0.9700175489260434,16.47152850282924,14.531493404977155,0.0,-1.0,-1.0
2009-04-06,16.8947696685791,-0.019000071101999083,15.853438361446493,18.386058664591644,0.0,-1.0,-1.0,0.03653584426563856,0.03833729031873888,1.0,0.0,1.0,15.675022554397582,0.8856449664730008,16.560667520870584,14.789377587924582,0.0,-1.0,-1.0
2009-04-07,16.464221954345703,-0.02548408310260253,15.894340726262445,18.358164325227893,0.0,-1.0,-1.0,0.03615602914707994,0.03817516761682158,1.0,0.0,1.0,15.783090496063233,0.8400944091096827,16.623184905172916,14.94299608695355,0.0,0.0,0.0
2009-04-08,16.670883178710938,0.012552140328179195,15.946343468781604,18.333692706390817,0.0,-1.0,-1.0,0.035002926378495475,0.03793166583567943,1.0,0.0,1.0,15.902352714538575,0.78374131291759,16.686094027456164,15.118611401620985,0.0,0.0,0.0
2009-04-09,17.118650436401367,0.02685924032280651,16.02484938410124,18.316083207986093,0.0,-1.0,-1.0,0.03430886838166849,0.03780088502347333,1.0,0.0,1.0,16.00783715248108,0.7989944909954483,16.806831643476528,15.208842661485633,0.0,-1.0,-1.0
